Eviction ID,Address,City,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at
M251589,1600 Block Of Filbert Street,San Francisco,2025,94123,9/2/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.799116946, -122.426624463)",POINT (-122.426624463 37.799116946),4/11/2026 0:00,4/11/2026 5:22
M251682,2200 Block Of 43rd Avenue,San Francisco,2025,94116,9/2/2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.744718058, -122.50153349)",POINT (-122.50153349 37.744718058),4/11/2026 0:00,4/11/2026 5:22
M251588,200 Block Of Lombard Street,San Francisco,2025,94133,9/2/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.803790169, -122.405323638)",POINT (-122.405323638 37.803790169),4/11/2026 0:00,4/11/2026 5:22
M251591,400 Block Of China Basin Street,San Francisco,2025,94158,9/2/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.772134835, -122.388253013)",POINT (-122.388253013 37.772134835),4/11/2026 0:00,4/11/2026 5:22
M251587,1200 Block Of Washington Street,San Francisco,2025,94108,9/2/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.794160989, -122.413818267)",POINT (-122.413818267 37.794160989),4/11/2026 0:00,4/11/2026 5:22
M251592,1100 Block Of Market Street,San Francisco,2025,94103,9/3/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.779530959, -122.413542707)",POINT (-122.413542707 37.779530959),4/11/2026 0:00,4/11/2026 5:22
M251593,800 Block Of Ofarrell Street,San Francisco,2025,94109,9/3/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M251604,300 Block Of Beale Street,San Francisco,2025,94105,9/4/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.788032196, -122.392000314)",POINT (-122.392000314 37.788032196),4/11/2026 0:00,4/11/2026 5:22
M251600,700 Block Of Monterey Boulevard,San Francisco,2025,94127,9/4/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.731433483, -122.452284663)",POINT (-122.452284663 37.731433483),4/11/2026 0:00,4/11/2026 5:22
M251599,700 Block Of Monterey Boulevard,San Francisco,2025,94127,9/4/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.731433483, -122.452284663)",POINT (-122.452284663 37.731433483),4/11/2026 0:00,4/11/2026 5:22
M251598,700 Block Of Monterey Boulevard,San Francisco,2025,94127,9/4/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.731433483, -122.452284663)",POINT (-122.452284663 37.731433483),4/11/2026 0:00,4/11/2026 5:22
M251597,700 Block Of Monterey Boulevard,San Francisco,2025,94127,9/4/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.731433483, -122.452284663)",POINT (-122.452284663 37.731433483),4/11/2026 0:00,4/11/2026 5:22
M251595,700 Block Of Monterey Boulevard,San Francisco,2025,94127,9/4/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.731433483, -122.452284663)",POINT (-122.452284663 37.731433483),4/11/2026 0:00,4/11/2026 5:22
M251601,800 Block Of Ofarrell Street,San Francisco,2025,94109,9/4/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M251607,700 Block Of Post Street,San Francisco,2025,94109,9/4/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Tenderloin,"    (37.787504496, -122.414163692)",POINT (-122.414163692 37.787504496),4/11/2026 0:00,4/11/2026 5:22
M251602,1100 Block Of Pine Street,San Francisco,2025,94109,9/4/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.790388758, -122.414938763)",POINT (-122.414938763 37.790388758),4/11/2026 0:00,4/11/2026 5:22
M251606,600 Block Of King Street,San Francisco,2025,94107,9/4/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.770540556, -122.401653061)",POINT (-122.401653061 37.770540556),4/11/2026 0:00,4/11/2026 5:22
M251603,1100 Block Of Pine Street,San Francisco,2025,94109,9/4/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.790388758, -122.414938763)",POINT (-122.414938763 37.790388758),4/11/2026 0:00,4/11/2026 5:22
M251605,1100 Block Of Page Street,San Francisco,2025,94117,9/4/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Haight Ashbury,"    (37.771938987, -122.439733698)",POINT (-122.439733698 37.771938987),4/11/2026 0:00,4/11/2026 5:22
M251594,700 Block Of Monterey Boulevard,San Francisco,2025,94127,9/4/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.731433483, -122.452284663)",POINT (-122.452284663 37.731433483),4/11/2026 0:00,4/11/2026 5:22
M251596,700 Block Of Monterey Boulevard,San Francisco,2025,94127,9/4/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.731433483, -122.452284663)",POINT (-122.452284663 37.731433483),4/11/2026 0:00,4/11/2026 5:22
M251610,0 Block Of Chumasero Drive,San Francisco,2025,94132,9/5/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Lakeshore,"    (37.714358622, -122.473175139)",POINT (-122.473175139 37.714358622),4/11/2026 0:00,4/11/2026 5:22
M251611,2000 Block Of Mission Street,San Francisco,2025,94110,9/5/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.764236118, -122.419659841)",POINT (-122.419659841 37.764236118),4/11/2026 0:00,4/11/2026 5:22
M251609,100 Block Of Red Rock Way,San Francisco,2025,94131,9/5/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.74593808, -122.442181178)",POINT (-122.442181178 37.74593808),4/11/2026 0:00,4/11/2026 5:22
M251640,400 Block Of Munich Street,San Francisco,2025,94112,9/5/2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,11,Excelsior,"    (37.718515125, -122.428523091)",POINT (-122.428523091 37.718515125),4/11/2026 0:00,4/11/2026 5:22
M251608,0 Block Of Church Street,San Francisco,2025,94114,9/5/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Hayes Valley,"    (37.769908892, -122.429111032)",POINT (-122.429111032 37.769908892),4/11/2026 0:00,4/11/2026 5:22
M251639,300 Block Of Valley Street,San Francisco,2025,94131,9/5/2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.744351045, -122.430069106)",POINT (-122.430069106 37.744351045),4/11/2026 0:00,4/11/2026 5:22
M251681,2600 Block Of 44th Avenue,San Francisco,2025,94116,9/9/2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.737207499, -122.502218769)",POINT (-122.502218769 37.737207499),4/11/2026 0:00,4/11/2026 5:22
M251612,2100 Block Of Fell Street,San Francisco,2025,94117,9/9/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Lone Mountain/USF,"    (37.772135963, -122.453297901)",POINT (-122.453297901 37.772135963),4/11/2026 0:00,4/11/2026 5:22
M251614,600 Block Of Post Street,San Francisco,2025,94109,9/9/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.787885491, -122.412032358)",POINT (-122.412032358 37.787885491),4/11/2026 0:00,4/11/2026 5:22
M251613,700 Block Of Post Street,San Francisco,2025,94109,9/9/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Tenderloin,"    (37.787504496, -122.414163692)",POINT (-122.414163692 37.787504496),4/11/2026 0:00,4/11/2026 5:22
M251627,100 Block Of Rivoli Street,San Francisco,2025,94117,9/10/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Haight Ashbury,"    (37.76237623, -122.450005781)",POINT (-122.450005781 37.76237623),4/11/2026 0:00,4/11/2026 5:22
M251616,300 Block Of Euclid Avenue,San Francisco,2025,94118,9/10/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Presidio Heights,"    (37.784034372, -122.452302615)",POINT (-122.452302615 37.784034372),4/11/2026 0:00,4/11/2026 5:22
M251615,700 Block Of Post Street,San Francisco,2025,94109,9/10/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Tenderloin,"    (37.787504496, -122.414163692)",POINT (-122.414163692 37.787504496),4/11/2026 0:00,4/11/2026 5:22
M251621,0 Block Of Townsend Street,San Francisco,2025,94107,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251619,0 Block Of Townsend Street,San Francisco,2025,94107,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251623,0 Block Of Townsend Street,San Francisco,2025,94107,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251625,0 Block Of Townsend Street,San Francisco,2025,94107,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251624,0 Block Of Townsend Street,San Francisco,2025,94107,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251618,0 Block Of Townsend Street,San Francisco,2025,94107,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251620,0 Block Of Townsend Street,San Francisco,2025,94107,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251622,0 Block Of Townsend Street,San Francisco,2025,94107,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251626,0 Block Of Onondaga Avenue,San Francisco,2025,94112,9/10/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,Outer Mission,"    (37.722000643, -122.439435656)",POINT (-122.439435656 37.722000643),4/11/2026 0:00,4/11/2026 5:22
M251617,300 Block Of Duncan Street,San Francisco,2025,94131,9/10/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.745974651, -122.427998302)",POINT (-122.427998302 37.745974651),4/11/2026 0:00,4/11/2026 5:22
M251631,1200 Block Of Pine Street,San Francisco,2025,94109,9/11/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.790203959, -122.416392889)",POINT (-122.416392889 37.790203959),4/11/2026 0:00,4/11/2026 5:22
M251635,700 Block Of Bush Street,San Francisco,2025,94108,9/11/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.790001222, -122.409598797)",POINT (-122.409598797 37.790001222),4/11/2026 0:00,4/11/2026 5:22
M251636,300 Block Of Duncan Street,San Francisco,2025,94131,9/11/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.745974651, -122.427998302)",POINT (-122.427998302 37.745974651),4/11/2026 0:00,4/11/2026 5:22
M251637,2600 Block Of Mission Street,San Francisco,2025,94110,9/11/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,9,Mission,"    (37.754640936, -122.418601779)",POINT (-122.418601779 37.754640936),4/11/2026 0:00,4/11/2026 5:22
M251633,800 Block Of 46th Avenue,San Francisco,2025,94121,9/11/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Outer Richmond,"    (37.772477919, -122.506684205)",POINT (-122.506684205 37.772477919),4/11/2026 0:00,4/11/2026 5:22
M251630,1900 Block Of Washington Street,San Francisco,2025,94109,9/11/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Pacific Heights,"    (37.792791836, -122.425348409)",POINT (-122.425348409 37.792791836),4/11/2026 0:00,4/11/2026 5:22
M251628,0 Block Of Jones Street,San Francisco,2025,94102,9/11/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78161364, -122.41205414)",POINT (-122.41205414 37.78161364),4/11/2026 0:00,4/11/2026 5:22
M251634,100 Block Of Duncan Street,San Francisco,2025,94110,9/11/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.746363742, -122.423461846)",POINT (-122.423461846 37.746363742),4/11/2026 0:00,4/11/2026 5:22
M251629,3200 Block Of 26th Street,San Francisco,2025,94110,9/11/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.749243941, -122.415676825)",POINT (-122.415676825 37.749243941),4/11/2026 0:00,4/11/2026 5:22
M251632,200 Block Of Taraval Street,San Francisco,2025,94116,9/11/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.743414859, -122.468622983)",POINT (-122.468622983 37.743414859),4/11/2026 0:00,4/11/2026 5:22
M251577,200 Block Of Munich Street,San Francisco,2025,94112,9/11/2025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,11,Excelsior,"    (37.721623443, -122.42618085)",POINT (-122.42618085 37.721623443),4/11/2026 0:00,4/11/2026 5:22
M251688,0 Block Of Colton Street,San Francisco,2025,94103,9/12/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission,"    (37.773037538, -122.420091947)",POINT (-122.420091947 37.773037538),4/11/2026 0:00,4/11/2026 5:22
M251686,400 Block Of China Basin Street,San Francisco,2025,94158,9/12/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.772134835, -122.388253013)",POINT (-122.388253013 37.772134835),4/11/2026 0:00,4/11/2026 5:22
M251683,200 Block Of Douglass Street,San Francisco,2025,94114,9/12/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Castro/Upper Market,"    (37.759412733, -122.439280797)",POINT (-122.439280797 37.759412733),4/11/2026 0:00,4/11/2026 5:22
M251684,0 Block Of Jones Street,San Francisco,2025,94102,9/12/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78161364, -122.41205414)",POINT (-122.41205414 37.78161364),4/11/2026 0:00,4/11/2026 5:22
M251685,300 Block Of Day Street,San Francisco,2025,94131,9/12/2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.742752358, -122.429919189)",POINT (-122.429919189 37.742752358),4/11/2026 0:00,4/11/2026 5:22
M251687,300 Block Of Hyde Street,San Francisco,2025,94109,9/12/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.783973516, -122.416045464)",POINT (-122.416045464 37.783973516),4/11/2026 0:00,4/11/2026 5:22
M251735,300 Block Of Valencia Street,San Francisco,2025,94103,9/15/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.767802082, -122.422235792)",POINT (-122.422235792 37.767802082),4/11/2026 0:00,4/11/2026 5:22
M251694,300 Block Of Duncan Street,San Francisco,2025,94131,9/15/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.745974651, -122.427998302)",POINT (-122.427998302 37.745974651),4/11/2026 0:00,4/11/2026 5:22
M251689,5200 Block Of Diamond Heights Boulevard,San Francisco,2025,94131,9/15/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.744465043, -122.43884985)",POINT (-122.43884985 37.744465043),4/11/2026 0:00,4/11/2026 5:22
M251693,2100 Block Of Taylor Street,San Francisco,2025,94133,9/15/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.802163581, -122.414518424)",POINT (-122.414518424 37.802163581),4/11/2026 0:00,4/11/2026 5:22
M251698,500 Block Of Ellington Avenue,San Francisco,2025,94112,9/15/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,Outer Mission,"    (37.710632006, -122.448844884)",POINT (-122.448844884 37.710632006),4/11/2026 0:00,4/11/2026 5:22
M251692,800 Block Of Ofarrell Street,San Francisco,2025,94109,9/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M251691,2100 Block Of Taylor Street,San Francisco,2025,94133,9/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.802163581, -122.414518424)",POINT (-122.414518424 37.802163581),4/11/2026 0:00,4/11/2026 5:22
M251696,1600 Block Of Sacramento Street,San Francisco,2025,94109,9/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.791654185, -122.420058319)",POINT (-122.420058319 37.791654185),4/11/2026 0:00,4/11/2026 5:22
M251690,2300 Block Of Chestnut Street,San Francisco,2025,94123,9/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.80013832, -122.442022689)",POINT (-122.442022689 37.80013832),4/11/2026 0:00,4/11/2026 5:22
M251695,300 Block Of Duncan Street,San Francisco,2025,94131,9/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.745974651, -122.427998302)",POINT (-122.427998302 37.745974651),4/11/2026 0:00,4/11/2026 5:22
M251736,200 Block Of Bay Street,San Francisco,2025,94133,9/15/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.805980598, -122.411141131)",POINT (-122.411141131 37.805980598),4/11/2026 0:00,4/11/2026 5:22
M251697,900 Block Of Kearny Street,San Francisco,2025,94133,9/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.796551048, -122.405283979)",POINT (-122.405283979 37.796551048),4/11/2026 0:00,4/11/2026 5:22
M251738,2000 Block Of Judah Street,San Francisco,2025,94122,9/15/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.761448502, -122.483963468)",POINT (-122.483963468 37.761448502),4/11/2026 0:00,4/11/2026 5:22
M251737,200 Block Of Mangels Avenue,San Francisco,2025,94131,9/15/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,West of Twin Peaks,"    (37.733147754, -122.443161744)",POINT (-122.443161744 37.733147754),4/11/2026 0:00,4/11/2026 5:22
M251699,1300 Block Of Market Street,San Francisco,2025,94102,9/16/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Tenderloin,"    (37.777083316, -122.416979514)",POINT (-122.416979514 37.777083316),4/11/2026 0:00,4/11/2026 5:22
M251701,600 Block Of Ellis Street,San Francisco,2025,94109,9/16/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.784396494, -122.416900458)",POINT (-122.416900458 37.784396494),4/11/2026 0:00,4/11/2026 5:22
M251703,0 Block Of Mint Plaza,San Francisco,2025,94103,9/16/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.783060288, -122.407576708)",POINT (-122.407576708 37.783060288),4/11/2026 0:00,4/11/2026 5:22
M251702,1100 Block Of Page Street,San Francisco,2025,94117,9/16/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Haight Ashbury,"    (37.771938987, -122.439733698)",POINT (-122.439733698 37.771938987),4/11/2026 0:00,4/11/2026 5:22
M251700,100 Block Of Bluxome Street,San Francisco,2025,94107,9/16/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.775107381, -122.399139376)",POINT (-122.399139376 37.775107381),4/11/2026 0:00,4/11/2026 5:22
M251707,400 Block Of Vallejo Street,San Francisco,2025,94133,9/17/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.799088067, -122.405149956)",POINT (-122.405149956 37.799088067),4/11/2026 0:00,4/11/2026 5:22
M251711,700 Block Of China Basin Street,San Francisco,2025,94158,9/17/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.771722675, -122.393266192)",POINT (-122.393266192 37.771722675),4/11/2026 0:00,4/11/2026 5:22
M251705,1900 Block Of Leavenworth Street,San Francisco,2025,94133,9/17/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.79917331, -122.417429262)",POINT (-122.417429262 37.79917331),4/11/2026 0:00,4/11/2026 5:22
M251706,400 Block Of Vallejo Street,San Francisco,2025,94133,9/17/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.799088067, -122.405149956)",POINT (-122.405149956 37.799088067),4/11/2026 0:00,4/11/2026 5:22
M251708,400 Block Of Vallejo Street,San Francisco,2025,94133,9/17/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.799088067, -122.405149956)",POINT (-122.405149956 37.799088067),4/11/2026 0:00,4/11/2026 5:22
M251709,1000 Block Of Golden Gate Avenue,San Francisco,2025,94115,9/17/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,5,Western Addition,"    (37.780142155, -122.427851896)",POINT (-122.427851896 37.780142155),4/11/2026 0:00,4/11/2026 5:22
M251704,0 Block Of Churdh Street,San Francisco,2025,94114,9/17/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Hayes Valley,"    (37.769908892, -122.429111032)",POINT (-122.429111032 37.769908892),4/11/2026 0:00,4/11/2026 5:22
M251710,200 Block Of 07th Avenue,San Francisco,2025,94118,9/17/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,Inner Richmond,"    (37.783868653, -122.465631447)",POINT (-122.465631447 37.783868653),4/11/2026 0:00,4/11/2026 5:22
M251712,1000 Block Of Noe Street,San Francisco,2025,94118,9/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.752621142, -122.432054154)",POINT (-122.432054154 37.752621142),4/11/2026 0:00,4/11/2026 5:22
M251719,700 Block Of Stockton Street,San Francisco,2025,94108,9/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Chinatown,"    (37.792498987, -122.407499794)",POINT (-122.407499794 37.792498987),4/11/2026 0:00,4/11/2026 5:22
M251718,0 Block Of Bruton Street,San Francisco,2025,94130,9/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Treasure Island,"    (37.818716741, -122.37217227)",POINT (-122.37217227 37.818716741),4/11/2026 0:00,4/11/2026 5:22
M251721,1100 Block Of South Van Ness Avenue,San Francisco,2025,94110,9/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.754772185, -122.416421083)",POINT (-122.416421083 37.754772185),4/11/2026 0:00,4/11/2026 5:22
M251720,900 Block Of Leavenworth Street,San Francisco,2025,94109,9/18/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.789795697, -122.415397149)",POINT (-122.415397149 37.789795697),4/11/2026 0:00,4/11/2026 5:22
M251717,500 Block Of Ellis Street,San Francisco,2025,94109,9/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.784498756, -122.415240041)",POINT (-122.415240041 37.784498756),4/11/2026 0:00,4/11/2026 5:22
M251716,1500 Block Of Hayes Street,San Francisco,2025,94117,9/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Lone Mountain/USF,"    (37.774408922, -122.44192172)",POINT (-122.44192172 37.774408922),4/11/2026 0:00,4/11/2026 5:22
M251713,1200 Block Of Hampshire Street,San Francisco,2025,94110,9/18/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.752112567, -122.407146114)",POINT (-122.407146114 37.752112567),4/11/2026 0:00,4/11/2026 5:22
M251715,3800 Block Of 18th Street,San Francisco,2025,94114,9/18/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Castro/Upper Market,"    (37.761277299, -122.429469067)",POINT (-122.429469067 37.761277299),4/11/2026 0:00,4/11/2026 5:22
